Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,67,435,692,124
2025,7,July,85,645,421,44
2025,6,June,51,262,50,39
2025,5,May,61,0,186,31
2025,4,April,67,0,0,20
2025,3,March,82,0,0,2
2025,2,February,15,0,223,26
2024,12,December,0,0,14,0
2024,9,September,0,193,197,44
2024,8,August,0,209,256,53
2024,7,July,0,0,470,50
2024,6,June,0,180,255,45
2024,5,May,0,185,258,48
2024,4,April,0,0,700,76
2024,3,March,16,17,3377,386
2024,2,February,0,0,2891,351
2024,1,January,0,0,20,0
2023,12,December,0,0,12,0
2023,11,November,0,0,13,0
2023,8,August,0,0,30,0
2023,6,June,0,415,38,0
2023,5,May,0,91,16,0
2023,4,April,0,0,125,0
2022,5,May,0,4,0,0
2021,12,December,0,0,4,0
2021,9,September,0,0,2,0
2021,8,August,0,0,8,0
2021,3,March,26,456,1,0
2021,2,February,434,206,0,1
2021,1,January,0,0,108,37
2020,12,December,0,0,113,42
2020,9,September,0,0,0,83
2020,8,August,0,0,270,83
2020,7,July,0,0,159,56
2020,6,June,0,0,314,111
2020,5,May,0,0,340,130
2020,3,March,0,0,33,32
2020,2,February,0,0,16,15
2020,1,January,0,0,33,31
2019,12,December,0,1,302,134
2019,11,November,0,0,15,16
2019,10,October,0,0,30,45
2019,9,September,0,1,16,16
2019,8,August,0,0,86,0
2019,7,July,0,0,63,51
2019,6,June,0,0,67,0
2019,5,May,0,0,50,18
2019,4,April,0,0,118,48
2019,1,January,0,0,46,0
